origem_latitude,origem_longitude,dest_realizado_latitude,dest_realizado_longitude,distancia_text,distancia_value,duracao_text_Google,duracao_value_Google,endereco_origem,endereco_destino
-19.948221,-44.025549,-22.930628,-43.838309,483 km,482844.0,6 hours 30 mins,23373.0,"Praca Cel. Costa Ferreira, 675 - Cidade Industrial, Contagem - MG, 32210-230, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-25.505405,-48.517371,-23.927222,-46.334722,438 km,437817.0,6 hours 17 mins,22599.0,"Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-22.867416,-43.216187,-22.895512,-43.183987,10.6 km,10552.0,17 mins,1040.0,"EMC² - R. Paulo Emídio Barbosa, 699 - Cidade Universitária da Universidade Federal do Rio de Janeiro, Rio de Janeiro - RJ, 21941-615, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-22.805125,-43.337255,-22.895512,-43.183987,25.1 km,25110.0,27 mins,1606.0,"Av. Cel. Phidias Távora, 231 - Pavuna, Rio de Janeiro - RJ, 21535-510, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-20.328086,-40.309449,-23.008442,-47.144659,"1,023 km",1022665.0,13 hours 22 mins,48106.0,"Rua Beira Mar, 262 - Glória, Vila Velha - ES, 29120-755, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-20.227518,-40.368443,-22.930628,-43.838309,596 km,596053.0,8 hours 15 mins,29671.0,"Estr. Trilho do Trem p/ BR 101 - Padre Mathias, Cariacica - ES, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-23.947927,-46.315956,-23.425529,-46.487609,94.2 km,94230.0,1 hour 48 mins,6469.0,"Av. Álvaro Fontes, 17 - Docas, Santos - SP, 11013-720, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.262304,-45.950952,-23.927222,-46.334722,155 km,154541.0,2 hours 3 mins,7363.0,"Avenida Getúlio Dorneles Vargas, 3071-3091 - Chacaras Rurais Santa Maria, Jacareí - SP, 12305, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-23.962603,-46.297071,-23.922908,-46.353124,9.6 km,9604.0,23 mins,1407.0,"Vicente de Carvalho, Guarujá - State of São Paulo, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.927222,-46.334722,-23.425529,-46.487609,90.4 km,90434.0,1 hour 40 mins,5996.0,"Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-8.392991,-34.971536,-22.930628,-43.838309,"2,331 km",2330794.0,1 day 10 hours,123977.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-23.962603,-46.297071,-23.425529,-46.487609,95.7 km,95696.0,1 hour 50 mins,6611.0,"Vicente de Carvalho, Guarujá - State of São Paulo, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-26.241231,-48.879787,-27.670113,-48.548154,204 km,203690.0,2 hours 42 mins,9705.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","Florianópolis International Airport – Hercílio Luz (FLN) - Rod. Ac. ao Aeroporto, 6.200 - Carianos, Florianópolis - SC, 88047-902, Brazil"
-22.828385,-43.246138,-23.922908,-46.353124,494 km,494402.0,6 hours 5 mins,21881.0,"Unnamed Road - Galeão, Rio de Janeiro - RJ, 21941-570, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-22.876618,-43.211749,-23.922774,-46.318757,514 km,514214.0,6 hours 24 mins,23039.0,"R. Gen. Gurjão, 105 - Caju, Rio de Janeiro - RJ, 20931-040, Brazil","Unnamed Road, Santos - SP, Brazil"
-23.962603,-46.297071,-23.928333,-46.369167,10.1 km,10136.0,22 mins,1338.0,"Vicente de Carvalho, Guarujá - State of São Paulo, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-22.885129,-43.218308,-22.895512,-43.183987,9.7 km,9674.0,20 mins,1173.0,"R. Monsenhor Manuel Gomes, 330 - Caju, Rio de Janeiro - RJ, 20931-673, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-1.387757,-48.479522,-23.425529,-46.487609,"2,925 km",2924751.0,1 day 15 hours,140602.0,"Vila Aeronautica, 282 - Val de Caes, Belém - PA, 66115-970, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.22338,-45.873405,2.841929,-60.694779,"4,673 km",4672520.0,2 days 18 hours,236325.0,"Rod. Fernão Dias, 848 - Ipiranga, Pouso Alegre - MG, 07053-171, Brazil","Boa Vista International Airport (BVB) - Praça Santos Dumont, 100 angar gollog - Aeroporto, Boa Vista - RR, 69304-650, Brazil"
-20.258764,-40.290486,-23.425529,-46.487609,952 km,951512.0,12 hours 22 mins,44537.0,"Av. Fernando Ferrari, 3800 - Aeroporto, Vitória - ES, 29075-920, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-26.950575,-48.750261,-27.670113,-48.548154,111 km,111429.0,1 hour 30 mins,5422.0,"R. Antônio Bento da Silva, 98 - Itaipava, Itajaí - SC, 88316-630, Brazil","Florianópolis International Airport – Hercílio Luz (FLN) - Rod. Ac. ao Aeroporto, 6.200 - Carianos, Florianópolis - SC, 88047-902, Brazil"
-23.925556,-46.345556,-23.008442,-47.144659,168 km,167651.0,2 hours 14 mins,8046.0,"Av. Eng. Antônio Alves Freire, 85 - Alemoa, Santos - SP, 11010-270, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-21.586401,-45.47072,-22.930628,-43.838309,362 km,361813.0,5 hours 41 mins,20464.0,"Av. José Ribeiro Tristão, 1699 - Aeroporto, Varginha - MG, 37031-075, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-25.563829,-49.169391,-23.926389,-46.341944,409 km,408772.0,5 hours 21 mins,19250.0,"R. Ângelo Costa, 140 A - Costeira, São José dos Pinhais - PR, 83015-212, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-12.832,-38.4034,-23.931667,-46.365,"2,007 km",2007189.0,1 day 4 hours,101077.0,"Unnamed Road, Simões Filho - BA, 43700-000, Brazil","Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil"
-23.925556,-46.345556,-23.425529,-46.487609,88.9 km,88862.0,1 hour 39 mins,5911.0,"Av. Eng. Antônio Alves Freire, 85 - Alemoa, Santos - SP, 11010-270, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.922908,-46.353124,-23.423586,-47.35866,151 km,151157.0,2 hours 4 mins,7466.0,"Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil","Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil"
-19.375669,-43.57543,-23.931667,-46.365,745 km,744668.0,10 hours 22 mins,37318.0,"Jaboticatubas, MG, 35830-000, Brazil","Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil"
-22.22338,-45.873405,-25.595218,-54.488828,"1,263 km",1263000.0,15 hours 19 mins,55164.0,"Rod. Fernão Dias, 848 - Ipiranga, Pouso Alegre - MG, 07053-171, Brazil","R. Jardim Alegre, 2102 - Foz do Iguaçu, PR, Brazil"
-23.931667,-46.365,-23.008442,-47.144659,167 km,166950.0,2 hours 13 mins,7960.0,"Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-21.586401,-45.47072,-25.595218,-54.488828,"1,258 km",1257982.0,15 hours 59 mins,57548.0,"Av. José Ribeiro Tristão, 1699 - Aeroporto, Varginha - MG, 37031-075, Brazil","R. Jardim Alegre, 2102 - Foz do Iguaçu, PR, Brazil"
-22.22338,-45.873405,-20.468689,-54.676312,"1,079 km",1079105.0,13 hours 52 mins,49923.0,"Rod. Fernão Dias, 848 - Ipiranga, Pouso Alegre - MG, 07053-171, Brazil","Campo Grande International Airport (CGR) - Av. Duque de Caxias, s/n - Vila Serradinho, Campo Grande - MS, 79101-901, Brazil"
-23.56025,-46.659252,-23.425529,-46.487609,31.9 km,31919.0,41 mins,2454.0,"Heliponto Parque Paulista SDPT - Alameda Santos, 1940 - Av. Paulista, São Paulo - SP, 01310-200, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-21.586401,-45.47072,-22.895512,-43.183987,397 km,396936.0,6 hours 11 mins,22261.0,"Av. José Ribeiro Tristão, 1699 - Aeroporto, Varginha - MG, 37031-075, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-23.052352,-45.625589,-23.947927,-46.315956,205 km,205425.0,2 hours 34 mins,9259.0,"Rod. Floriano Rodrigues Pinheiro, 581 - Jardim Santa Teresa, Taubaté - SP, 12042-000, Brazil","Av. Álvaro Fontes, 17 - Docas, Santos - SP, 11013-720, Brazil"
-25.595218,-54.488828,-29.989934,-51.176718,903 km,903009.0,13 hours 11 mins,47446.0,"R. Jardim Alegre, 2102 - Foz do Iguaçu, PR, Brazil","Avenida Severo Dulius - Anchieta, Porto Alegre - RS, 90200-310, Brazil"
-22.812647,-43.27387,-23.962603,-46.297071,497 km,497319.0,6 hours 12 mins,22295.0,"Rua do Alho, 1129B - Penha Circular, Rio de Janeiro - RJ, 21011-000, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.922908,-46.353124,-23.425529,-46.487609,88.3 km,88339.0,1 hour 40 mins,5975.0,"Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.928333,-46.369167,-23.926389,-46.341944,3.4 km,3361.0,8 mins,466.0,"Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.922908,-46.353124,-23.925013,-46.372433,2.6 km,2598.0,10 mins,629.0,"Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil","R. Eustáquio Alves de Souza, 50 - Alemoa, Santos - SP, 11095-550, Brazil"
-20.258764,-40.290486,-23.008442,-47.144659,"1,039 km",1039478.0,13 hours 27 mins,48440.0,"Av. Fernando Ferrari, 3800 - Aeroporto, Vitória - ES, 29075-920, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-22.313276,-49.133789,-22.895512,-43.183987,765 km,765003.0,9 hours 14 mins,33246.0,"SP-294 - Nucleo Hab. Edson Francisco da Silva, Bauru - SP, 17057, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-12.914071,-38.328995,-8.128981,-34.918344,778 km,778407.0,10 hours 59 mins,39563.0,"Alameda da Holanda, 639 - São Cristóvão, Salvador - BA, 41510-343, Brazil","Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil"
-16.39706,-48.932505,-23.922774,-46.318757,"1,052 km",1051824.0,13 hours 3 mins,46962.0,"Rotatória Viela Vp-5E, 4261 - Distrito Agroindustrial de Anápolis, Anápolis - GO, 75132-125, Brazil","Unnamed Road, Santos - SP, Brazil"
-23.962603,-46.297071,-3.549535,-38.819589,"3,041 km",3041254.0,1 day 17 hours,149069.0,"Vicente de Carvalho, Guarujá - State of São Paulo, Brazil","R. Parteira Francisca, 126 - Pecém, São Gonçalo do Amarante - CE, 62670-000, Brazil"
-23.962048,-46.286809,-23.425529,-46.487609,111 km,111100.0,1 hour 59 mins,7164.0,"Praça Yara Santini, 8410 - Jardim Boa Esperanca (Vicente de Carvalho), Guarujá - SP, 11460-001, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.052352,-45.625589,-23.927222,-46.334722,198 km,197629.0,2 hours 22 mins,8538.0,"Rod. Floriano Rodrigues Pinheiro, 581 - Jardim Santa Teresa, Taubaté - SP, 12042-000, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-25.563829,-49.169391,-23.922774,-46.318757,422 km,421988.0,5 hours 32 mins,19947.0,"R. Ângelo Costa, 140 A - Costeira, São José dos Pinhais - PR, 83015-212, Brazil","Unnamed Road, Santos - SP, Brazil"
-22.876618,-43.211749,-23.008442,-47.144659,511 km,510975.0,6 hours 17 mins,22620.0,"R. Gen. Gurjão, 105 - Caju, Rio de Janeiro - RJ, 20931-040, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.95909,-46.314841,-23.425529,-46.487609,95.0 km,95035.0,1 hour 50 mins,6605.0,"R. Padre Anchieta, 258 - Macuco, Santos - SP, 11015-120, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-19.947702,-44.160691,-23.927222,-46.334722,623 km,623216.0,8 hours 14 mins,29637.0,"Av. Campo de Ourique, 1603 - Jardim Alterosa, Betim - MG, 32670-704, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-23.928333,-46.369167,-26.904543,-48.656028,608 km,607531.0,7 hours 49 mins,28161.0,"Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil","R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil"
-21.75693,-41.319129,-22.895512,-43.183987,277 km,276859.0,3 hours 45 mins,13495.0,"Av. Rui Barbosa, 975 - Centro, Campos dos Goytacazes - RJ, 28010-005, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-23.927778,-46.371111,-23.008442,-47.144659,170 km,169565.0,2 hours 12 mins,7936.0,"Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-32.030602,-52.094417,-23.922774,-46.318757,"1,364 km",1363960.0,17 hours 27 mins,62826.0,"R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil","Unnamed Road, Santos - SP, Brazil"
-12.832,-38.4034,-23.925556,-46.341944,"2,008 km",2007729.0,1 day 4 hours,101254.0,"Unnamed Road, Simões Filho - BA, 43700-000, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-19.947702,-44.160691,-23.925556,-46.341944,623 km,622531.0,8 hours 14 mins,29627.0,"Av. Campo de Ourique, 1603 - Jardim Alterosa, Betim - MG, 32670-704, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-25.517412,-49.321523,-23.925556,-46.341944,427 km,426683.0,5 hours 36 mins,20137.0,"Rua José Rodrigues Pinheiro, 2590 - Capão Raso, Curitiba - PR, 81170-200, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-29.715709,-51.111095,-23.925556,-46.341944,"1,143 km",1143323.0,14 hours 9 mins,50943.0,"Estr. Leopoldo Petri, 255 - Santo Afonso, Novo Hamburgo - RS, 93425-320, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.230052,-45.85687,-8.129981,-34.918344,"2,535 km",2535102.0,1 day 13 hours,134173.0,"Av. Dr. Amin Simão, 2172 - Putim, São José dos Campos - SP, 12209, Brazil","R. Desembarque Aeroporto, 31 - Ibura, Recife - PE, 51210-902, Brazil"
-23.925556,-46.341944,-23.926389,-46.341944,0.8 km,768.0,3 mins,198.0,"Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.922774,-46.318757,-23.962603,-46.297071,20.7 km,20734.0,1 hour 0 mins,3612.0,"Unnamed Road, Santos - SP, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.923944,-46.386619,-23.962603,-46.297071,13.0 km,13012.0,29 mins,1749.0,"Av. Ver. Alfredo das Neves, 2370 - Alemoa, Santos - SP, 11095-510, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.922774,-46.318757,-23.924708,-46.381495,41.6 km,41603.0,49 mins,2948.0,"Unnamed Road, Santos - SP, Brazil","Av. Ver. Alfredo das Neves, 1830 - Alemoa, Santos - SP, 11095-510, Brazil"
-23.946385,-46.341117,-23.425529,-46.487609,92.1 km,92118.0,1 hour 44 mins,6230.0,"R. Joaquim Távora, 486 - Marapé, Santos - SP, 11075-301, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-19.871581,-43.966255,-23.008442,-47.144659,608 km,607598.0,7 hours 35 mins,27307.0,"Rua Samuel Caetano Junior 165 - Pampulha, Belo Horizonte - MG, 31275, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.840389,-46.556906,-23.922774,-46.318757,73.5 km,73497.0,1 hour 12 mins,4310.0,"Unnamed Road - Capivari, São Bernardo do Campo - SP, Brazil","Unnamed Road, Santos - SP, Brazil"
-26.904543,-48.656028,-25.505405,-48.517371,211 km,211059.0,3 hours 30 mins,12627.0,"R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil","Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil"
-23.925552,-46.376209,-23.962603,-46.297071,12.2 km,12211.0,27 mins,1613.0,"Av. Ver. Alfredo das Neves, 1310 - Alemoa, Santos - SP, 11095-510, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.008442,-47.144659,-1.387621,-48.479569,"2,822 km",2822080.0,1 day 15 hours,138869.0,"Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil","Vila Aeronautica, 282 - Val de Caes, Belém - PA, 66115-970, Brazil"
-22.812647,-43.27387,-23.922774,-46.318757,502 km,502254.0,6 hours 13 mins,22367.0,"Rua do Alho, 1129B - Penha Circular, Rio de Janeiro - RJ, 21011-000, Brazil","Unnamed Road, Santos - SP, Brazil"
-25.563829,-49.169391,-26.904543,-48.656028,198 km,198233.0,2 hours 41 mins,9638.0,"R. Ângelo Costa, 140 A - Costeira, São José dos Pinhais - PR, 83015-212, Brazil","R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil"
-22.822795,-43.280301,-22.930628,-43.838309,70.4 km,70376.0,1 hour 4 mins,3836.0,"Av. Brasil, 11875 - Brás de Pina, Rio de Janeiro - RJ, 21012-351, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-23.962603,-46.297071,-23.922774,-46.318757,42.5 km,42500.0,54 mins,3219.0,"Vicente de Carvalho, Guarujá - State of São Paulo, Brazil","Unnamed Road, Santos - SP, Brazil"
-22.895512,-43.183987,-23.926389,-46.341944,506 km,506242.0,6 hours 16 mins,22581.0,"Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-20.328141,-40.329577,-20.258764,-40.290486,16.8 km,16757.0,33 mins,1993.0,"Av. Capuaba, 21 - Ataíde, Vila Velha - ES, 29119-000, Brazil","Av. Fernando Ferrari, 3800 - Aeroporto, Vitória - ES, 29075-920, Brazil"
-20.328086,-40.309449,-20.258764,-40.290486,14.5 km,14524.0,29 mins,1724.0,"Rua Beira Mar, 262 - Glória, Vila Velha - ES, 29120-755, Brazil","Av. Fernando Ferrari, 3800 - Aeroporto, Vitória - ES, 29075-920, Brazil"
-23.922774,-46.318757,-23.927778,-46.371111,37.9 km,37868.0,39 mins,2349.0,"Unnamed Road, Santos - SP, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-8.365199,-35.043825,-23.425529,-46.487609,"2,614 km",2614044.0,1 day 13 hours,131403.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.822795,-43.280301,-23.922908,-46.353124,491 km,491173.0,6 hours 2 mins,21690.0,"Av. Brasil, 11875 - Brás de Pina, Rio de Janeiro - RJ, 21012-351, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-3.151545,-59.997958,-3.155787,-59.990834,2.7 km,2711.0,10 mins,608.0,"R. Ponta Grossa, 256 - Colônia Oliveira Machado, Manaus - AM, 69074-190, Brazil","Estr. de Acesso Frigomasa, 840-896, Manaus - AM, 69072, Brazil"
-23.947927,-46.315956,-23.008442,-47.144659,173 km,173019.0,2 hours 23 mins,8604.0,"Av. Álvaro Fontes, 17 - Docas, Santos - SP, 11013-720, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.925552,-46.376209,-23.425529,-46.487609,88.9 km,88890.0,1 hour 39 mins,5922.0,"Av. Ver. Alfredo das Neves, 1310 - Alemoa, Santos - SP, 11095-510, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.895512,-43.183987,-23.957539,-46.275117,523 km,523341.0,6 hours 26 mins,23135.0,"Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil","R. Brg. Eduardo Gomes, 2129 - Sítio Paecara (Vicente de Carvalho), Guarujá - SP, 11460-410, Brazil"
-20.227518,-40.368443,-20.258764,-40.290486,16.9 km,16901.0,17 mins,1026.0,"Estr. Trilho do Trem p/ BR 101 - Padre Mathias, Cariacica - ES, Brazil","Av. Fernando Ferrari, 3800 - Aeroporto, Vitória - ES, 29075-920, Brazil"
-23.972369,-46.266599,-23.922908,-46.353124,44.7 km,44727.0,48 mins,2868.0,"Unnamed Road - Jardim Conceicao, Guarujá - SP, 11432-501, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-29.771028,-52.420889,-23.425529,-46.487609,"1,310 km",1309808.0,16 hours 12 mins,58297.0,"RST-471 - Philip Morris - Liberdade, Santa Cruz do Sul - RS, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-8.392991,-34.971536,-23.957539,-46.275117,"2,709 km",2708721.0,1 day 14 hours,136519.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","R. Brg. Eduardo Gomes, 2129 - Sítio Paecara (Vicente de Carvalho), Guarujá - SP, 11460-410, Brazil"
-23.925556,-46.345556,-23.927778,-46.371111,16.7 km,16671.0,18 mins,1099.0,"Av. Eng. Antônio Alves Freire, 85 - Alemoa, Santos - SP, 11010-270, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.223612,-45.861625,-23.922908,-46.353124,171 km,171058.0,2 hours 15 mins,8087.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
